fitted,residual,district
20.114353181954094,-3.864353181954094,ahmadnagar
18.571131245342308,-5.071131245342308,ahmadnagar
18.53714755113214,-4.53714755113214,ahmadnagar
20.78208007342111,0.6464913551503173,ahmadnagar
20.741484092384287,0.369627018726824,ahmadnagar
23.510160909838266,-18.510160909838266,ahmadnagar
18.896836135371974,-3.8968361353719736,ahmadnagar
14.8991467785286,15.815138935757115,ahmadnagar
18.814207241452355,7.185792758547645,ahmadnagar
21.047981180813405,10.552018819186596,ahmadnagar
21.2577881384097,6.408878528256967,ahmadnagar
19.64428709376435,-11.644287093764351,ahmadnagar
20.988073699822063,9.011926300177937,ahmadnagar
19.032099313176925,-8.032099313176925,ahmadnagar
16.20792796468982,3.7920720353101807,ahmadnagar
16.760265734059505,0.8111628373690678,ahmadnagar
10.867592286305781,-3.367592286305781,ahmadnagar
19.9314815474452,-8.131481547445198,ahmadnagar
18.93468487579587,-1.4346848757958703,ahmadnagar
26.564343598286197,-11.964343598286197,ahmadnagar
20.70990700713404,9.49009299286596,ahmadnagar
23.130179681479294,-3.5587511100507214,ahmadnagar
17.748934801455828,6.751065198544172,ahmadnagar
21.537434610587717,-2.7874346105877166,ahmadnagar
21.409057571253655,-10.575724237920321,ahmadnagar
16.765996412999495,2.4840035870005046,ahmadnagar
20.63990295525169,-10.139902955251689,ahmadnagar
16.919182958223164,-9.585849624889832,ahmadnagar
25.900993066975836,-7.150993066975836,ahmadnagar
24.54449212684048,-1.6873492696976236,ahmadnagar
17.893274571417955,2.1067254285820454,ahmadnagar
22.197074914353205,1.8029250856467947,ahmadnagar
19.57278937674046,2.0938772899262084,ahmadnagar
34.722267128554485,-20.260728667016025,ahmadnagar
19.884714350037065,-8.684714350037066,ahmadnagar
20.04992295159011,-5.383256284923442,ahmadnagar
20.662895929524105,-19.162895929524105,ahmadnagar
28.18382556491879,-1.58382556491879,ahmadnagar
19.032522977605044,3.467477022394956,ahmadnagar
17.574002945881738,-3.5740029458817375,ahmadnagar
17.2920364979417,0.2079635020582984,ahmadnagar
18.385396680790123,10.864603319209877,ahmadnagar
23.575499503041556,30.22450049695844,ahmadnagar
21.103373756530416,22.896626243469584,ahmadnagar
30.423200128418546,40.07679987158146,ahmadnagar
20.404324224903107,-0.9598797804586638,ahmadnagar
14.89592350731843,-14.39592350731843,ahmadnagar
24.418087473374865,-4.260192736532758,ahmadnagar
21.361657731473144,0.6383422685268556,ahmadnagar
23.70057872184301,-3.7005787218430086,ahmadnagar
